budget,genres,original_language,revenue,runtime,vote_average,vote_count,director
12800000,Drama Crime Music,en,40031879,140.0,7.6,377,Lars von Trier
0,Drama Romance,en,0,132.0,6.2,25,Gillian Armstrong
12500000,Crime Drama,en,1227324,99.0,7.3,31,Abel Ferrara
15000000,Comedy Drama Romance,en,5024782,90.0,5.8,84,Brian Koppelman
20000000,Action Comedy Thriller,en,31327899,105.0,6.3,1150,Robert Rodriguez
12500000,Crime Comedy Drama,en,1083683,108.0,6.0,94,George Hickenlooper
12300000,Animation Adventure Family,en,84460846,69.0,7.0,640,Don Bluth
0,Action Adventure Drama History War,ko,15,140.0,7.4,133,Kang Je-gyu
12500000,Drama Family,en,3878993,118.0,6.3,30,William Dear
8000000,Drama Horror Thriller,en,441306145,122.0,7.5,2005,William Friedkin
7000000,Horror Thriller Adventure,en,470654000,124.0,7.5,2542,Steven Spielberg
11000000,Comedy Romance,en,235483004,95.0,6.4,2296,Chris Weitz
12516654,Animation Comedy Drama Family,fr,8109160,78.0,7.6,142,St\u00e9phane Aubier
25000000,Action Adventure Comedy,en,79817939,94.0,5.6,304,Michael Ritchie
12000000,Comedy Romance,en,96070507,122.0,6.9,281,Tim Story
12000000,Comedy Drama,en,75781642,102.0,6.2,137,Tim Story
12000000,Action Adventure Science Fiction Thriller,en,96800000,113.0,7.3,675,Nicholas Meyer
15000000,Comedy Mystery,en,107217396,86.0,6.4,1648,Tom Shadyac
12000000,Thriller Science Fiction,en,79567667,114.0,7.0,504,John Badham
12000000,Crime Drama Romance Thriller,en,68706993,113.0,7.0,375,Peter Weir
12000000,Action Thriller War,en,81272766,110.0,6.3,417,Mike McCoy
12000000,Music Drama Romance Crime,en,114194847,104.0,6.7,1060,Anne Fletcher
12000000,Animation Comedy,en,0,81.0,6.5,168,Mike Judge
12000000,Comedy Crime Romance,en,39673162,154.0,7.3,1514,Quentin Tarantino
12000000,Comedy Adventure,en,43493123,107.0,6.2,497,Jon Hurwitz
15000000,Science Fiction Drama Thriller,en,145000000,84.0,6.6,1935,Josh Trank
12000000,Music Drama Romance,en,30400000,132.0,6.2,51,Barbra Streisand
5000000,Family Fantasy Science Fiction Adventure Comedy,en,42365581,116.0,6.6,249,Terry Gilliam
12000000,Action Adventure Comedy Drama Family,en,61141030,93.0,4.7,158,Tamra Davis
12000000,Comedy Crime,en,100000000,88.0,6.5,1564,Nima Nourizadeh
12000000,Drama History War,en,89800000,172.0,7.3,323,Franklin J. Schaffner
12000000,Horror Thriller,en,52223306,96.0,6.6,435,Mark Romanek
12000000,Horror Science Fiction Thriller,en,40855419,89.0,5.5,339,John Erick Dowdle
12000000,Drama Horror Thriller,en,56309766,98.0,5.5,281,David Moreau
12000000,Comedy Family,en,31179516,97.0,4.7,30,Christopher Erskin
12000000,Comedy,en,31155435,93.0,6.3,218,Jesse Dylan
0,Comedy Family Fantasy Drama,en,27281507,85.0,7.2,212,Brian Henson
12000000,Drama Romance,en,56298474,123.0,7.3,383,Julie Taymor
12000000,Documentary Music,en,32726956,93.0,6.5,85,Dan Cutforth
12000000,Romance Drama,en,307166834,125.0,7.6,3759,Josh Boone
12000000,Drama Crime,en,22921898,121.0,6.9,439,John Dahl
0,Drama Comedy,en,25434291,102.0,6.3,210,Chris Rock
12000000,Horror Science Fiction,en,54000000,102.0,5.4,25,John Frankenheimer
12000000,Horror Mystery Thriller,en,21133087,99.0,6.5,330,David Koepp
12000000,Drama,en,100129872,98.0,7.4,579,Stephen Frears
0,Comedy Drama,en,0,118.0,6.4,72,Mike Binder
0,Horror Drama Thriller Science Fiction,en,0,125.0,6.6,101,Franklin J. Schaffner
12000000,Fantasy Romance Family Comedy,en,23006849,104.0,5.8,364,Elizabeth Allen Rosenbaum
12000000,Drama Mystery Romance,en,85512300,109.0,6.1,1937,Jake Schreier
0,Comedy,en,51,86.0,4.3,15,Cheryl Dunye
12000000,Drama Adventure,en,17654912,115.0,7.4,636,Alexander Payne
0,Horror Comedy Thriller,en,0,92.0,6.7,94,Ernest R. Dickerson
12000000,Comedy Family Fantasy Science Fiction,en,17292381,86.0,5.4,33,Tim Hill
12000000,Comedy Drama,en,22939027,94.0,5.6,364,Jason Reitman
12000000,Action Thriller Crime,en,42931041,88.0,6.6,1151,Brian Taylor
0,Comedy Romance,en,13960203,93.0,5.3,8,Lionel C. Martin
12000000,Comedy Drama Romance,en,12902790,100.0,5.3,11,Richard LaGravenese
0,Comedy Drama Romance,en,21520719,100.0,6.1,99,Sanaa Hamri
0,Drama,en,0,113.0,6.1,163,Jonathan Demme
12000000,Romance Crime Drama,en,0,122.0,6.4,110,Bob Rafelson
0,Drama Romance,en,31466789,101.0,6.4,377,Peter Webber
14000000,Action Drama History War Adventure,de,85000000,149.0,7.9,613,Wolfgang Petersen
12000000,Comedy,en,0,93.0,4.6,47,Wallace Wolodarsky
0,Comedy Drama Science Fiction,en,87100449,123.0,7.8,2067,Richard Curtis
0,Adventure Drama Action Romance,zh,92863945,119.0,7.1,439,Zhang Yimou
12000000,Drama Thriller,en,35485056,100.0,6.1,294,Nicholas Jarecki
12000000,Science Fiction Thriller,en,32248241,106.0,6.4,933,Dean Israelite
12000000,Drama History Music,en,0,109.0,6.9,86,Darnell Martin
0,Action Comedy,en,0,81.0,4.9,23,Scott Alexander
8000000,Action Thriller Science Fiction,en,6739141,95.0,5.7,168,Stuart Gordon
12000000,Comedy Drama,en,5542025,86.0,5.9,43,Christopher Guest
0,Drama Comedy,en,0,113.0,6.0,111,Woody Allen
12000000,Drama Comedy,en,6754898,116.0,5.8,78,Ryan Murphy
12000000,Comedy Romance,en,4922166,90.0,3.0,23,Robert Iscove
12000000,Comedy,en,4939939,108.0,5.7,16,Spike Lee
12000000,Mystery Thriller,en,23,119.0,4.6,89,Jane Campion
12000000,Drama Romance,en,3148182,110.0,6.6,154,James Gray
0,Comedy Drama,en,0,109.0,6.0,22,Fred Schepisi
11000000,Horror Drama Science Fiction,ko,88489643,119.0,6.7,537,Bong Joon-ho
0,Adventure Crime Thriller,en,0,100.0,6.8,4,Roger Spottiswoode
12000000,Comedy Horror Thriller Western,en,0,100.0,6.9,141,Antonia Bird
12000000,Comedy Drama,en,0,97.0,6.5,225,Jon Poll
12400000,Comedy Drama,it,8371085,142.0,7.3,720,Paolo Sorrentino
0,Comedy Drama,en,0,104.0,6.4,53,Peter Care
12000000,Drama Horror Thriller,en,12077441,99.0,6.5,882,Park Chan-wook
12000000,Fantasy Drama Science Fiction Romance,zh,19271312,129.0,6.9,206,Wong Kar-wai
12000000,Crime Drama Romance,en,0,90.0,6.1,38,Ira Sachs
12000000,Adventure Drama Family,en,0,100.0,6.9,41,Carroll Ballard
12000000,Drama Romance,en,1644755,111.0,6.5,84,Neil Jordan
12000000,Crime Drama Thriller,ja,15250000,114.0,6.8,107,Takeshi Kitano
1200000,Comedy,en,0,86.0,6.2,50,Anthony Russo
0,Comedy Drama,en,0,107.0,6.1,9,Sidney Lumet
8000000,Thriller Drama Mystery,en,0,90.0,6.1,88,Vadim Perelman
0,Drama Romance,en,0,103.0,5.3,22,Lawrence Kasdan
12000000,Drama Thriller,en,0,120.0,6.8,67,Marco Kreuzpaintner
0,War Drama,hu,0,140.0,6.5,28,Lajos Koltai
12000000,Comedy,en,0,110.0,5.2,28,Alan Rudolph
0,Comedy Drama Thriller,zh,0,95.0,4.8,13,Zhang Yimou
7500000,Thriller Science Fiction Mystery,en,0,95.0,6.7,192,Vincenzo Natali
12000000,Drama History War,zh,10652498,132.0,7.6,55,Lu Chuan
19000000,Animation Family Action Adventure Comedy,zh,2570000,89.0,3.0,3,Lijun Sun
12000000,Science Fiction,ja,11212294,131.0,6.3,59,Takashi Yamazaki
20000000,War Drama,en,17479,113.0,5.8,62,Renny Harlin
12000000,Horror,en,0,99.0,6.9,612,Christopher Smith
1200000,Drama,en,0,111.0,4.3,5,Timothy Hines
12000000,Drama,en,101332962,99.0,6.0,229,Randall Wallace
10000000,Thriller Crime,en,83557872,103.0,7.7,2912,Guy Ritchie
0,Drama Romance,cs,0,89.0,4.3,2,David Winters
11500000,Drama Horror,en,57469467,103.0,6.4,407,Mary Lambert
0,Drama,ja,0,134.0,7.5,20,Akira Kurosawa
11500000,Drama,en,0,101.0,5.5,29,Jamie Thraves
0,Drama History Romance,zh,0,130.0,6.3,5,Mabel Cheung
11000000,Fantasy Horror Comedy,en,153083102,106.0,6.9,1596,Joe Dante
11000000,Adventure Action Science Fiction,en,775398007,121.0,8.1,6624,George Lucas
11500000,Comedy,en,94073028,102.0,5.7,1406,Dan Mazer
11000000,Drama Romance War,en,111858363,197.0,7.4,247,David Lean
0,Adventure Crime Drama Thriller,pt,0,112.0,7.1,242,Stephen Daldry
0,Comedy Drama Family Music Romance,en,0,116.0,6.2,821,Kenny Ortega
25000000,Drama,en,93617009,116.0,7.2,1486,David O. Russell
11000000,Action Comedy Documentary,en,72778712,95.0,6.4,298,Jeff Tremaine
11000000,Comedy Drama,en,64088552,120.0,7.3,384,Jonathan Lynn
11000000,Drama,en,78874843,106.0,7.3,1368,R.J. Cutler
12000000,Action Comedy Crime,en,0,96.0,3.9,74,Brian Trenchard-Smith
11000000,Comedy,en,49797148,107.0,6.6,217,David S. Ward
0,Comedy Family Science Fiction,en,0,101.0,5.6,142,Barnaby Thompson
13000000,Thriller Drama,en,97837138,81.0,6.7,1062,Joel Schumacher
11000000,Drama Romance,en,41227069,101.0,7.5,1018,Adam Shankman
11000000,Drama,en,39363635,122.0,7.3,337,Tim Robbins
10500000,Drama Romance Thriller,en,75902208,97.0,6.6,827,Roger Kumble
11000000,Horror Mystery,en,68233629,90.0,6.0,722,Kevin Greutert
11000000,Comedy,en,31672907,92.0,6.5,204,Mel Brooks
11000000,Adventure,en,38105395,114.0,7.4,158,Gina Prince-Bythewood
11000000,Action Comedy Crime,en,23978402,86.0,4.1,54,Rob Pritts
12000000,Drama Horror Thriller Crime,en,37170057,91.0,5.9,65,Brian De Palma
11,Drama Action,en,11,145.0,6.4,29,Norman Jewison
12000000,Science Fiction,en,4884663,100.0,5.5,57,Tobe Hooper
11000000,Drama Romance,en,62076141,111.0,7.2,1213,John Crowley
11000000,Drama Romance War,en,20000000,184.0,7.7,505,Stanley Kubrick
24000000,Comedy,en,14782676,89.0,5.8,53,Brendan Malloy
24000000,Comedy,en,13700000,84.0,5.7,34,Reginald Hudlin
11000000,Drama Comedy Romance,en,59520298,98.0,6.3,139,Dustin Hoffman
11000000,Comedy Romance,en,23430766,95.0,4.9,74,Gregory Poirier
11000000,Drama Thriller Crime,en,13110448,100.0,7.0,334,Bill Paxton
11000000,Drama,en,61619773,120.0,7.3,440,Simon Curtis
0,Drama,en,0,118.0,6.6,131,Bill Condon
11000000,Fantasy Horror Comedy,en,0,81.0,7.3,838,Sam Raimi
14000000,Comedy Romance,en,6413915,86.0,5.4,60,Dewey Nicks
11000000,Romance Drama,en,30000000,118.0,7.5,919,Lasse Hallstr\u00f6m
10000000,Drama History,en,4069090,125.0,8.2,12,Philip Saville
11000000,Crime Drama,en,0,125.0,6.8,80,Mike Leigh
0,Comedy Romance,en,0,91.0,5.1,75,Daisy von Scherler Mayer
11000000,Comedy Drama Romance,en,2832826,113.0,6.6,9,Mira Nair
11000000,Drama Music,en,32935319,105.0,7.2,834,Joel Coen
0,Drama Romance Thriller,en,16017403,95.0,5.8,75,Tim Blake Nelson
11000000,Drama Adventure Romance,en,2807854,98.0,5.1,153,William A. Graham
11000000,Drama History,en,2200000,124.0,5.9,16,Martin Ritt
0,Comedy Music Romance,en,2945242,105.0,6.0,33,John Turturro
11000000,Drama,en,0,104.0,6.2,42,Agnieszka Holland
0,Drama Thriller Crime,en,0,111.0,5.6,35,Rowan Joffe
10800000,Horror Thriller Crime,en,113857533,92.0,5.9,820,David Hackl
0,Drama Action Thriller Crime Foreign,it,0,116.0,7.3,6,Giuliano Montaldo
11000000,Drama Comedy Romance,en,0,97.0,5.9,881,Lisa Azuelos
0,Crime Drama Mystery Thriller,en,0,123.0,5.7,25,Ray Lawrence
7400000,Drama Romance,hi,17000000,193.0,6.1,42,Karan Johar
14000000,Drama Comedy Romance,en,18535191,97.0,6.3,46,Oliver Parker
0,Science Fiction Thriller Horror,en,0,98.0,5.2,302,Ruairi Robinson
0,Horror,en,0,102.0,5.6,112,Jaume Balaguer\u00f3
10500000,Science Fiction Mystery Adventure,en,68700000,149.0,7.9,2998,Stanley Kubrick
10500000,Science Fiction Adventure Family Fantasy,en,792910554,115.0,7.3,3269,Steven Spielberg
10000000,Romance Comedy Drama,en,17500000,97.0,5.8,160,Jon Kasdan
0,Adventure Drama Family,en,0,97.0,6.8,6,L\u00e9a Pool
10500000,Drama Comedy,en,123509,99.0,8.5,2,Floyd Mutrux
0,Drama Comedy Romance Foreign,hi,0,135.0,5.2,29,Sajid Khan
11000000,Drama Action History Western Romance,en,0,110.0,5.0,16,Christopher Cain
12000000,History Drama,en,9622846,145.0,6.4,35,Dean Wright
11000000,Comedy Drama Music,fr,0,105.0,7.0,766,Eric Lartigau
10000000,Drama,en,225933435,126.0,7.9,2811,Gus Van Sant
11000000,Drama Thriller,en,0,106.0,5.3,149,Shintaro Shimosawa
10000000,Horror Thriller Crime,en,163876815,108.0,6.1,1071,Darren Lynn Bousman
10000000,Action Comedy,en,85300000,106.0,6.5,249,Ivan Reitman
28000000,Comedy,en,90449929,98.0,5.8,568,Peyton Reed
10000000,Action Horror Thriller,en,118587880,105.0,6.1,1306,James DeMonaco
10000000,Comedy Romance,en,103166989,95.0,5.7,418,Robert Iscove
10000000,Horror Thriller Crime,en,139352633,93.0,5.9,903,Darren Lynn Bousman
10000000,Drama Horror Thriller,en,91196419,101.0,5.6,261,Geoffrey Sax
6000000,Drama Comedy Romance,en,57231524,110.0,6.0,77,Tyler Perry
13800000,Drama,en,52293982,119.0,6.7,291,Martin Scorsese
10000000,Action Drama History War,en,50100000,178.0,7.2,234,Bernhard Wicki
10000000,Comedy Family,en,50752337,101.0,6.4,198,Stephen Herek
10000000,Horror Mystery Thriller,en,183474602,92.0,5.8,865,Takashi Shimizu
12000000,Comedy,en,41205099,92.0,6.5,755,Dennis Dugan
10000000,Horror Thriller,en,59217789,90.0,6.1,720,Victor Salva
10000000,Adventure Comedy Science Fiction,en,40485039,90.0,6.7,454,Stephen Herek
10000000,Drama Family Music,en,37402877,153.0,7.0,103,Carol Reed
10000000,Drama Comedy,en,136836156,124.0,6.9,459,John Madden
10000000,Science Fiction Animation Comedy Family,en,44460850,83.0,6.6,67,Chuck Sheetz
12305523,Action Adventure Science Fiction,en,36230219,107.0,5.9,748,George Miller
10000000,Action Adventure Thriller,en,57500000,90.0,6.4,742,Mark L. Lester
10000000,Horror Mystery Thriller,en,64188367,97.0,5.8,1102,William Brent Bell
10000000,Horror Mystery Thriller,en,33583175,80.0,5.8,816,John Erick Dowdle
20000000,Comedy,en,33526835,85.0,6.0,100,Marcus Raboy
10000000,Drama Horror Thriller,en,104303851,97.0,6.2,983,Leigh Whannell
10000000,Action Adventure Comedy,en,25754284,108.0,6.4,69,Michael Schultz
10000000,Horror Thriller Science Fiction,en,32101000,108.0,5.4,197,Brett Leonard
9000000,Comedy Music Romance,en,32973937,89.0,6.4,379,Peter Sollett
10000000,Fantasy Comedy Adventure,en,30652890,130.0,6.8,823,Kevin Smith
10000000,Comedy Drama,en,0,98.0,5.5,62,Bob Dolman
10000000,Drama Fantasy Horror Science Fiction Thriller,en,29450919,101.0,6.2,161,Steven Spielberg
15000000,Action Thriller,en,30050028,114.0,6.3,252,Rowdy Herrington
10000000,Action Comedy Crime,en,29392418,100.0,6.0,31,Keenen Ivory Wayans
8500000,Drama Thriller,en,34411240,84.0,5.0,70,John Polson
12000000,Comedy Romance,en,38368909,103.0,5.3,153,Greg Coolidge
10000000,Comedy Drama Romance,en,25605015,100.0,6.1,122,Deborah Kaplan
10000000,Crime Drama,en,33697647,91.0,6.9,291,Francis Ford Coppola
65000000,Adventure Family Fantasy,en,143695338,102.0,6.2,679,David Lowery
10000000,Horror Science Fiction Thriller,en,20766616,103.0,6.9,311,David Cronenberg
10000000,Horror,en,52882018,97.0,5.4,581,Ciaran Foy
14000000,Drama Music,en,24637469,116.0,5.8,36,Salim Akil
0,Horror Thriller,en,0,96.0,5.0,114,Jamie Blanks
10000000,Mystery Science Fiction Thriller,en,42333295,98.0,5.8,441,Olatunde Osunsanmi
10000000,Drama Comedy Music,en,0,105.0,6.4,81,Robert Altman
0,Drama Action Thriller,en,0,123.0,5.2,13,Leon Ichaso
0,Action Thriller,en,0,107.0,5.3,49,Joseph Zito
0,Comedy Drama Family,en,0,112.0,6.1,27,Malcolm D. Lee
9000000,Comedy Drama,en,17096053,93.0,7.5,676,Wes Anderson
10000000,Science Fiction,en,66821036,100.0,4.7,507,Colin Strause
10000000,Drama Comedy,en,85978266,122.0,6.3,272,John Madden
0,Comedy Drama Family,en,0,101.0,6.4,34,Patricia Rozema
0,Comedy Drama Family Romance,en,0,100.0,5.5,203,Mark Rosman
10000000,Drama Romance,en,16153593,129.0,6.3,47,Spike Lee
0,Action Comedy,en,0,81.0,6.1,159,Steve Oedekerk
11000000,Action Horror,en,48572000,96.0,6.6,864,Ron Underwood
12600000,Horror Thriller,en,28650575,84.0,6.0,635,Rob Schmidt
10000000,Western History,en,15795189,99.0,6.6,50,Walter Hill
25000000,Action Crime Mystery Thriller,en,15156200,110.0,6.0,57,James Foley
10000000,Drama,en,21587700,130.0,7.0,1068,Jeff Nichols
10000000,Action Adventure Comedy Crime,en,20342161,84.0,5.6,72,Ben Garant
10000000,Documentary Music,en,0,92.0,8.0,201,Morgan Spurlock
10000000,Comedy,en,0,90.0,5.4,58,Neal Brennan
0,Animation Family,en,0,76.0,5.6,62,Tuck Tucker
6400000,Drama,en,35057696,99.0,6.6,406,Simon Curtis
10000000,Action Comedy Crime Drama Thriller,en,17297244,96.0,6.2,136,Richard Shepard
10000000,Comedy Drama Romance,en,0,104.0,8.1,12,Theodore Witcher
5000000,Thriller Mystery,en,58978653,108.0,6.7,1049,Joel Edgerton
0,Adventure Drama,en,0,108.0,6.1,15,Jim Hanon
10000000,Comedy Romance,en,0,87.0,5.5,75,Tommy O'Haver
10000000,Comedy Crime,en,12827813,89.0,7.4,1050,Mike Judge
10000000,Comedy,en,10571408,98.0,6.4,86,Michael Patrick Jann
10000000,Drama,en,28883511,105.0,6.8,1196,Tim Burton
30000000,Comedy Crime Thriller,en,9898412,100.0,6.2,179,Peter Berg
0,Comedy Family,en,0,89.0,5.3,101,Joe Nussbaum
10000000,Crime Mystery Horror Thriller,en,8801940,114.0,6.4,137,Brian De Palma
10000000,Action Adventure Comedy,en,6110000,90.0,5.1,179,Jorma Taccone
0,Crime Drama Thriller,en,0,97.0,6.8,131,Stephen Frears
6000000,Comedy,en,32438988,90.0,4.4,797,Griffin Dunne
10000000,Comedy,en,0,95.0,5.3,145,Jeff Lowell
10000000,Comedy Drama Romance Science Fiction,en,9636289,101.0,6.3,700,Lorene Scafaria
0,Comedy,en,6861102,87.0,5.9,135,Miguel Arteta
20000000,Drama,en,23875127,119.0,8.2,3016,Tony Kaye
0,Horror Thriller,en,6842058,94.0,5.9,289,Marcus Dunstan
10000000,Animation Drama Family Music,en,0,74.0,5.5,2,Timothy Bjorklund
18000000,Drama Thriller Mystery Music Romance,en,9495408,131.0,7.3,99,Fran\u00e7ois Girard
10000000,Drama,en,0,112.0,7.7,306,David Lynch
0,Action Crime Drama Romance,en,0,96.0,5.5,34,Scott Kalvert
9500000,Comedy,en,7800000,88.0,6.4,334,Jason Bateman
10000000,Comedy Romance,en,33000000,100.0,6.2,238,David Schwimmer
10000000,Comedy Romance Family,en,2154696,79.0,3.8,6,Allan Arkush
9000000,Drama,en,21571189,121.0,6.5,115,Mike Binder
0,Comedy Family Romance,en,0,85.0,4.1,10,Eric Bross
10000000,Adventure Drama War,en,7177143,126.0,6.9,336,Werner Herzog
10000000,Comedy Drama Music,en,10835752,107.0,6.6,183,Dan Fogelman
10000000,Drama Comedy,en,4417580,83.0,6.1,217,Jay Duplass
0,Drama Romance,it,0,120.0,6.9,73,Luca Guadagnino
0,Drama Science Fiction Mystery,en,0,112.0,5.4,41,John Putch
11500000,Action Crime Drama Thriller,en,3275585,100.0,5.7,36,Peter Medak
10000000,Action Crime Drama Mystery Thriller,en,3193102,89.0,6.6,105,Steven Soderbergh
6500000,Drama,en,98410061,112.0,7.2,1149,Paul Haggis
10000000,Drama Romance,en,5164404,140.0,6.4,25,Terence Davies
0,Action Thriller,en,0,92.0,6.8,15,Harley Cokeliss
0,Drama Romance,en,0,120.0,7.3,90,Victor Salva
10000000,Comedy,en,0,97.0,4.4,51,Tom Brady
0,Comedy Drama,en,0,135.0,6.3,24,Spike Lee
10000000,Horror Thriller,en,40055439,95.0,4.8,448,Jason Zada
14000000,Adventure Mystery Thriller,en,439564,118.0,6.0,2,Franklin J. Schaffner
10000000,Comedy Drama Mystery,en,7587485,97.0,5.8,383,Noah Baumbach
10000000,Drama,en,1759252,98.0,7.0,54,Chris Weitz
0,Drama Mystery Thriller,en,0,98.0,6.4,168,David Cronenberg
10000000,Action Comedy Romance Thriller,en,1631839,101.0,5.4,24,Eric Blakeney
0,Adventure Drama Action Family,en,0,132.0,6.8,49,Douglas McGrath
20000000,Thriller Crime Drama,en,1969193,105.0,6.4,365,Ariel Vromen
0,Action Science Fiction,hi,0,154.0,5.5,46,Rakesh Roshan
10000000,Thriller Comedy Crime,en,0,87.0,6.2,51,John Waters
10000000,Crime Drama Thriller,en,3665069,102.0,6.5,425,William Friedkin
10000000,Comedy Drama,en,7022728,96.0,6.1,210,Derrick Borte
0,Crime Drama Thriller,en,0,104.0,6.8,37,Richard Kwietniowski
0,Comedy,en,0,93.0,4.9,46,Bob Odenkirk
10000000,Drama Romance,en,21786738,111.0,6.0,190,Wong Kar-wai
0,Drama,en,0,119.0,6.3,7,John Turturro
10000000,Comedy Romance,en,598645,89.0,4.8,50,Guy Ritchie
5000000,Action Adventure Comedy Thriller,en,1296184,106.0,5.6,86,Joshua Seftel
0,Action Comedy,cn,42776760,113.0,6.6,491,Stephen Chow
10000000,Drama,en,0,93.0,5.5,62,Vincent Gallo
0,Comedy Crime Thriller,fr,0,105.0,6.4,5,Claude Chabrol
0,Drama,en,0,103.0,6.5,98,Jon Stewart
0,Drama,en,0,100.0,5.3,3,Bigas Luna
7700000,Drama Thriller,en,1072602,123.0,5.9,131,Ralph Fiennes
10000000,Comedy Drama,en,0,111.0,6.3,29,Dan Harris
0,Action Crime Comedy,en,0,86.0,6.4,12,Mel Smith
10000000,Comedy Romance,en,295750,99.0,6.5,177,Bobcat Goldthwait
0,Horror Comedy Thriller,en,0,96.0,6.4,169,Christopher Smith
10000000,Drama Thriller,en,0,82.0,6.0,50,Stuart Gordon
0,Drama,en,42145,110.0,6.4,139,Jake Scott
0,Comedy Crime,en,126247,83.0,4.1,178,Alan Metter
0,Drama Crime,en,0,0.0,6.0,5,Jeb Stuart
10000000,War History Drama,es,0,125.0,5.8,14,Rafa Lara
10000000,Comedy Family Romance,en,0,104.0,6.2,31,Michael Radford
10000000,Comedy,en,45779,86.0,3.0,9,Alan Smithee
0,Comedy Drama Romance,en,0,90.0,4.8,19,Michael Meredith
3200000,Comedy Romance,en,0,90.0,5.4,59,Julio DePietro
0,Comedy Drama,en,0,90.0,4.7,44,Katherine Dieckmann
0,Drama Family,en,140987,94.0,5.8,4,William Dear
10000000,Drama Thriller,en,17472,111.0,5.1,83,Kim Farrant
10000000,Comedy,en,9069,85.0,7.0,5,Marcus Raboy
10000000,Comedy Romance,en,0,93.0,3.9,29,Scott Marshall Smith
14100000,Crime Mystery Thriller,en,0,107.0,5.7,188,\u00c1lex de la Iglesia
0,Drama Horror Thriller,en,0,94.0,5.4,130,Andrew Traucki
0,Comedy Drama,en,0,91.0,6.4,34,Michael Clancy
0,Thriller Drama Horror Fantasy,en,0,99.0,5.6,80,Patrick Lussier
10000000,Music Drama,en,0,91.0,4.3,16,Robert Adetuyi
0,Action Thriller,en,0,117.0,6.1,35,Kari Skogland
0,Family Animation Adventure,en,0,85.0,6.5,1,Taedong Park
10000000,Drama War,en,0,106.0,6.4,22,Paul Schrader
10,Drama Romance Comedy,is,11,85.0,6.9,26,Benedikt Erlingsson
0,Comedy Romance,en,0,99.0,4.3,9,Gurinder Chadha
10000000,Action Horror Thriller Science Fiction,en,0,90.0,4.0,53,Jason Connery
0,Drama Foreign Romance,en,0,116.0,6.4,6,Vic Sarin
0,Comedy,en,0,85.0,5.0,6,Jim Issa
10000000,Action Adventure Comedy Western,ko,0,130.0,7.1,193,Kim Jee-woon
10,Horror Thriller,en,10000000,99.0,4.9,119,Douglas Aarniokoski
