budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,vote_average,vote_count,cast,director
24000000,Science Fiction Adventure,en,22.258428,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",133000000,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fi"", ""name"": ""suomi""}]",6.9,477,William Shatner Leonard Nimoy DeForest Kelley James Doohan George Takei,Leonard Nimoy
24000000,Drama,en,30.445257,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Rogue Marble"", ""id"": 696}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",155721132,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.5,835,Sylvester Stallone Burt Young Milo Ventimiglia Geraldine Hughes James Francis Kelly III,Sylvester Stallone
24000000,Horror Mystery,en,35.244037,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Konrad Pictures"", ""id"": 85}, {""name"": ""Maven Entertainment"", ""id"": 1601}, {""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",172363301,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.1,840,David Arquette Neve Campbell Courteney Cox Sarah Michelle Gellar Jamie Kennedy,Wes Craven
25000000,Action Drama Western,en,15.333575,"[{""name"": ""Handsomecharlie Films"", ""id"": 8873}, {""name"": ""Unanimous Pictures"", ""id"": 13242}, {""name"": ""Straight Up Films"", ""id"": 13403}, {""name"": ""1821 Pictures"", ""id"": 14358}, {""name"": ""Scott Pictures"", ""id"": 14359}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1397284,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,285,Natalie Portman Joel Edgerton Ewan McGregor Noah Emmerich Boyd Holbrook,Gavin O'Connor
24000000,Comedy Romance,en,15.237142,"[{""name"": ""Will Packer Productions"", ""id"": 49968}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",70181428,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,225,Adam Brody Michael Ealy Jerry Ferrara Meagan Good Regina Hall,Tim Story
41300000,Comedy Crime,en,23.441135,"[{""name"": ""Franchise Pictures"", ""id"": 1403}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}, {""name"": ""Nine Yards Productions"", ""id"": 51772}, {""name"": ""Rational Packaging Company"", ""id"": 53013}, {""name"": ""Lansdown Films"", ""id"": 53014}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",106371651,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.2,531,Bruce Willis Matthew Perry Rosanna Arquette Michael Clarke Duncan Kevin Pollak,Jonathan Lynn
8200000,Drama Family Music Romance,en,25.03414,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""IndieProd Company Productions"", ""id"": 959}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",80035402,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,505,Kevin Bacon John Lithgow Dianne Wiest Chris Penn Lori Singer,Herbert Ross
24000000,Comedy,en,24.70166,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""The Montecito Picture Company"", ""id"": 2364}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",87055349,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,541,Luke Wilson Will Ferrell Vince Vaughn Ellen Pompeo Leah Remini,Todd Phillips
24000000,Comedy Drama,en,16.146572,"[{""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",41895491,137.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.2,341,Jeff Bridges Robin Williams Mercedes Ruehl Amanda Plummer Michael Jeter,Terry Gilliam
65000000,Horror Mystery Thriller,en,20.793026,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}, {""name"": ""Summer Knowledge LLC"", ""id"": 1464}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",40002112,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.1,374,Jennifer Love Hewitt Freddie Prinze Jr. Mekhi Phifer Brandy Norwood Muse Watson,Danny Cannon
24000000,Romance Comedy Drama,en,5.771479,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""JLT Productions"", ""id"": 65402}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36609995,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",6.1,67,David Duchovny Minnie Driver Carroll O'Connor Robert Loggia Jim Belushi,Bonnie Hunt
24000000,Comedy,en,27.326466,"[{""name"": ""Blue Askew"", ""id"": 2599}, {""name"": ""View Askew Productions"", ""id"": 16934}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",42105111,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.1,721,Seth Rogen Elizabeth Banks Jennifer Schwalbach Smith Jason Mewes Gerry Bednob,Kevin Smith
24000000,Comedy Crime Thriller,en,3.572339,"[{""name"": ""Gramercy Pictures"", ""id"": 37}, {""name"": ""USA Films"", ""id"": 987}, {""name"": ""Intermedia"", ""id"": 8856}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,108.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,111,Ren\u00e9e Zellweger Morgan Freeman Chris Rock Greg Kinnear Aaron Eckhart,Neil LaBute
24000000,Comedy War,en,20.69219,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Smoke House"", ""id"": 1782}, {""name"": ""Ruby Films"", ""id"": 2054}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",68729358,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,742,George Clooney Ewan McGregor Jeff Bridges Kevin Spacey Robert Patrick,Grant Heslov
0,Adventure Drama Action Comedy Romance,en,1.903405,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,24,Orlando Jones Eddie Griffin Garcelle Beauvais Gary Grubbs Daniel Roebuck,George Gallo
40000000,Drama,en,10.713521,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""3 Arts Entertainment"", ""id"": 787}, {""name"": ""Global Entertainment Productions GmbH & Company Medien KG"", ""id"": 9269}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.6,721,Winona Ryder Angelina Jolie Clea DuVall Brittany Murphy Elisabeth Moss,James Mangold
17000000,Comedy Romance,en,7.701041,"[{""name"": ""DreamWorks SKG"", ""id"": 27}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16980098,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,160,Josh Duhamel Kate Bosworth Topher Grace Nathan Lane Sean Hayes,Robert Luketic
24000000,Fantasy Comedy Science Fiction Family,en,6.589192999999999,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Jim Henson Company, The"", ""id"": 6254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16290976,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.8,92,Steve Whitmire Dave Goelz Bill Barretta Frank Oz Jerry Nelson,Tim Hill
24000000,Adventure Family Fantasy Music,en,2.753313,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Motown Productions"", ""id"": 2730}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",21049053,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,58,Diana Ross Michael Jackson Nipsey Russell Ted Ross Theresa Merritt,Sidney Lumet
24000000,Action Comedy Drama,en,3.113009,"[{""name"": ""Bel Air Entertainment"", ""id"": 788}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12372410,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.7,49,David Arquette Scott Caan Oliver Platt Rose McGowan Bill Goldberg,Brian Robbins
24000000,Comedy Drama,en,5.566203,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8434146,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",5.7,53,Antonio Banderas Woody Harrelson Lolita Davidovich Tom Sizemore Lucy Liu,Ron Shelton
24000000,Romance Comedy,en,8.630825,"[{""name"": ""The Weinstein Company"", ""id"": 308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30551495,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.0,141,Sarah Jessica Parker Pierce Brosnan Sarah Shahi Busy Philipps Olivia Munn,Douglas McGrath
24000000,Comedy Horror,en,23.34383900000001,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Chako Film Company"", ""id"": 7332}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Intellectual Properties Worldwide"", ""id"": 18524}, {""name"": ""Aja / Levasseur Productions"", ""id"": 22596}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",83188165,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,581,Elisabeth Shue Adam Scott Jerry O'Connell Steven R. McQueen Jessica Szohr,Alexandre Aja
23000000,Drama Music,en,6.138213,"[{""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,55,Kevin Spacey Kate Bosworth John Goodman Bob Hoskins Brenda Blethyn,Kevin Spacey
24000000,Animation Comedy Family,en,2.353441,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",[],4562146,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.1,19,Paul Walker John Ashton Dennis Hopper Eric Braeden Richard Lineback,Steve Boyum
28000000,Adventure Fantasy Animation Science Fiction Family,en,2.439184,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Allied Filmmakers"", ""id"": 1755}, {""name"": ""Richard Williams Productions"", ""id"": 6045}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",669276,72.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,26,Vincent Price Anthony Quayle Sean Connery Joan Sims Paul Matthews,Richard Williams
0,Romance Drama,en,0.515677,[],"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",0,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,15,Gabriel Byrne F. Murray Abraham Kathy Bates Robert De Niro Harvey Keitel,Mary McGuckian
24000000,Crime Drama Action Thriller,en,26.324874,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""State Street Pictures"", ""id"": 3356}, {""name"": ""CBS Films"", ""id"": 5490}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",23081726,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.1,568,Dwayne Johnson Billy Bob Thornton Maggie Grace Carla Gugino Tom Berenger,"George Tillman, Jr."
24000000,Fantasy Animation Adventure,ja,49.549984,"[{""name"": ""Studio Ghibli"", ""id"": 10342}, {""name"": ""Buena Vista Home Entertainment"", ""id"": 11200}, {""name"": ""Mitsubishi"", ""id"": 11847}, {""name"": ""d-rights"", ""id"": 12518}, {""name"": ""Tohokushinsha Film Corporation"", ""id"": 74952}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",234710455,119.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",8.2,1991,Takuya Kimura Akihiro Miwa Tatsuya Gash\u00fbin Mitsunori Isaki Yo Oizumi,Hayao Miyazaki
23600000,Comedy Horror,en,57.300674,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Pariah"", ""id"": 11733}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",102391382,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.2,3550,Jesse Eisenberg Woody Harrelson Emma Stone Abigail Breslin Amber Heard,Ruben Fleischer
23000000,Comedy,en,23.839127,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",185991646,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,512,Adam Sandler Kathy Bates Fairuza Balk Henry Winkler Jerry Reed,Frank Coraci
18000000,Adventure Action Science Fiction,en,78.51783,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",538400000,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",8.2,5879,Mark Hamill Harrison Ford Carrie Fisher Billy Dee Williams Anthony Daniels,Irvin Kershner
19000000,Action Comedy Crime Thriller,en,33.872182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",141407024,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,1699,Will Smith Martin Lawrence T\u00e9a Leoni Tch\u00e9ky Karyo Joe Pantoliano,Michael Bay
23000000,Comedy Crime,en,27.33256,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",86930411,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,546,Leslie Nielsen Priscilla Presley George Kennedy O.J. Simpson Robert Goulet,David Zucker
23000000,Horror,en,38.799596,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Zide-Perry Productions"", ""id"": 3169}, {""name"": ""Hard Eight Pictures"", ""id"": 48772}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",53302314,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.4,1378,Devon Sawa Ali Larter Kerr Smith Tony Todd Seann William Scott,James Wong
12500000,Drama,en,20.317469,"[{""name"": ""Appian Way"", ""id"": 562}, {""name"": ""Crystal City Entertainment"", ""id"": 9018}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",75993061,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,910,Ryan Gosling George Clooney Philip Seymour Hoffman Paul Giamatti Evan Rachel Wood,George Clooney
23000000,Thriller Science Fiction Action,en,18.493202,"[{""name"": ""Interscope Communications"", ""id"": 10201}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",53187659,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,1789,Vin Diesel Radha Mitchell Cole Hauser Lewis Fitz-Gerald Claudia Black,David Twohy
23000000,Comedy Romance,en,7.901891,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Lynda Obst Productions"", ""id"": 13769}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,118,Ashley Judd Greg Kinnear Hugh Jackman Marisa Tomei Ellen Barkin,Tony Goldwyn
23000000,Romance Science Fiction Drama,en,53.682367000000006,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Annapurna Pictures"", ""id"": 13184}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",47351251,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.9,4097,Joaquin Phoenix Scarlett Johansson Rooney Mara Amy Adams Olivia Wilde,Spike Jonze
23000000,Mystery Thriller Drama,en,11.183197,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""LivePlanet"", ""id"": 7161}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Bad Robot"", ""id"": 11461}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36642838,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,325,Steve Zahn Paul Walker Leelee Sobieski Jessica Bowman Stuart Stone,John Dahl
25000000,Fantasy Adventure Family,en,8.842722,"[{""name"": ""Matador Pictures"", ""id"": 707}, {""name"": ""Arcadia Motion Pictures"", ""id"": 7543}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Afrodita Audiovisual, A.I.E."", ""id"": 10069}, {""name"": ""Le Tax Shelter du Gouvernement F\u00e9d\u00e9ral de Belgique"", ""id"": 11921}, {""name"": ""Telef\u00f3nica Producciones"", ""id"": 16742}, {""name"": ""Umedia"", ""id"": 19037}, {""name"": ""Entertainment Motion Pictures"", ""id"": 20386}, {""name"": ""Cinema One"", ""id"": 49252}, {""name"": ""Nix Films"", ""id"": 53195}, {""name"": ""International Pictures Two"", ""id"": 66897}, {""name"": ""Cronos Entertainment AIE"", ""id"": 66899}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",6399,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.1,73,Aneurin Barnard Michael Sheen Lena Headey Sam Neill Ioan Gruffudd,Jonathan Newman
23000000,Drama Comedy Romance,en,8.976738000000003,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18653615,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,66,Susan Sarandon Natalie Portman Hart Bochner Eileen Ryan Ray Baker,Wayne Wang
0,Action Comedy,en,2.634119,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.4,11,Richard Dreyfuss Burt Reynolds Dan Hedaya Seymour Cassel Carrie-Anne Moss,Michael Dinner
23000000,Action Thriller,en,26.257951,"[{""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",33372606,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",5.6,505,Gina Carano Ewan McGregor Michael Fassbender Bill Paxton Channing Tatum,Steven Soderbergh
23000000,Adventure Thriller,en,12.777008,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",51881013,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",3.5,224,Lorraine Gary Lance Guest Mario Van Peebles Michael Caine Karen Young,Joseph Sargent
0,Drama,en,6.130231,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Tribeca Productions"", ""id"": 11391}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.6,124,Diane Keaton Meryl Streep Leonardo DiCaprio Robert De Niro Hume Cronyn,Jerry Zaks
0,Drama Family,en,4.030724,"[{""name"": ""Cube Vision"", ""id"": 2780}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,11,Ice Cube Keke Palmer Tasha Smith Jill Marie Jones Dash Mihok,Fred Durst
23000000,Drama,en,6.9212630000000015,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10827816,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.6,55,Ralph Fiennes Stephen Rea Julianne Moore James Bolam Ian Hart,Neil Jordan
